Date,ph,hardness,solids,conductivity,organic_carbon,turbidity,Potability
20-09-2023 03:00,7.688785916,209.1856253,29568.53585,355.6986132,13.91876862,3.918673156,1
20-09-2023 02:00,3.681076271,144.2652699,26726.77111,564.183824,13.65110537,3.893070403,1
20-09-2023 01:00,4.897691707,169.2357683,14676.71627,437.5386924,16.21914102,3.894464333,1
20-09-2023 00:00,5.842754601,202.0447753,13969.26156,475.1429562,18.18983851,4.490392564,1
19-09-2023 23:00,,193.4101406,14472.39155,431.4573372,12.72192188,4.41481891,1
19-09-2023 22:00,5.038316783,170.3604625,25866.10395,350.3910241,13.27027883,3.913695776,1
19-09-2023 21:00,9.961247709,220.038186,11939.76986,398.6809356,14.7925852,3.246583097,1
19-09-2023 20:00,7.417502637,198.705653,24389.36289,366.3707236,18.41518046,3.391240667,1
19-09-2023 19:00,,160.3259716,37795.76332,441.9861061,16.45099005,4.441979836,1
19-09-2023 18:00,5.099932005,189.6659365,21807.40013,334.5123059,14.73229122,5.159301249,1
19-09-2023 17:00,3.633162829,179.3505767,28584.17581,500.8660185,8.95640146,3.349571655,1
19-09-2023 16:00,8.860450854,193.7431052,24085.11214,526.7049237,9.901327632,4.677713327,1
19-09-2023 15:00,10.13793229,242.005716,15088.82765,596.3463464,14.97119882,3.872018159,1
19-09-2023 14:00,9.90081484,199.0837518,16233.13468,345.0198518,20.38671963,2.39500211,1
19-09-2023 13:00,10.2684305,218.2166825,13753.99337,341.6022087,15.67156353,4.304689262,1
19-09-2023 12:00,0.22749905,152.5301112,39028.59934,443.0292321,13.2019432,3.545741438,1
19-09-2023 11:00,6.017260924,206.0143998,15157.26879,431.7819875,14.22175704,4.427712282,1
19-09-2023 10:00,7.110845138,213.8863369,25043.5328,505.7355345,16.38314048,5.712792127,1
19-09-2023 09:00,6.350290472,190.3837378,14905.39385,446.8406051,13.98356664,4.265233067,1
19-09-2023 08:00,8.12934172,211.1233123,22982.92744,367.9887837,13.91093319,4.822043564,1
19-09-2023 07:00,10.25281623,218.2797001,18158.84212,336.1988372,19.44259882,4.559836219,1
19-09-2023 06:00,5.462355935,187.7095327,11642.149,534.6639449,8.129792646,4.486180492,1
19-09-2023 05:00,9.239440361,212.5690763,14829.62421,575.4219684,16.58112044,3.471971127,1
19-09-2023 04:00,7.071314192,213.619625,20038.79642,605.3050414,8.713963616,4.29372656,1
19-09-2023 03:00,7.115895266,193.7067445,18463.88366,369.534034,14.8415799,3.736020547,1
19-09-2023 02:00,8.238996597,199.5945387,25046.79864,328.3633983,18.74323079,3.089923749,1
19-09-2023 01:00,6.446252032,204.2535631,11104.25051,418.0412196,16.62562738,4.976957858,1
19-09-2023 00:00,6.161779499,202.7569725,12229.64758,344.3656891,14.68592683,4.003547029,1
18-09-2023 23:00,6.772156538,196.9000984,13790.2962,347.5883747,17.70572731,3.827255961,1
18-09-2023 22:00,7.06184552,211.0916871,11300.23811,353.5104246,16.89575368,3.958248504,1
18-09-2023 21:00,4.638250259,182.4196209,34261.98589,439.1177046,7.760852569,4.124537825,1
18-09-2023 20:00,7.678966889,205.4799184,7472.50648,395.2357843,7.918150338,3.718981559,1
18-09-2023 19:00,8.137713063,178.7166329,33786.71631,481.0735393,12.27318065,2.743866752,1
18-09-2023 18:00,7.481397772,186.0747655,13781.78028,323.7728426,11.68712384,4.03997629,1
18-09-2023 17:00,8.082148076,185.9324194,28407.66103,402.6580222,12.83064631,3.373484514,1
18-09-2023 16:00,,210.6273585,27983.17942,436.8440526,16.12752714,4.290393224,1
18-09-2023 15:00,7.702183099,192.1375306,18126.03096,646.7325987,14.37633691,4.382159162,1
18-09-2023 14:00,6.750761186,207.2545054,23642.9926,446.6969391,6.00039093,2.777726265,1
18-09-2023 13:00,,219.7060481,22387.31575,327.2895434,12.78526531,4.649365028,1
18-09-2023 12:00,6.323942073,185.9924106,23234.78893,401.3048946,13.26328179,3.575010576,1
18-09-2023 11:00,5.403883692,199.0166741,11571.42154,377.4307463,11.85907432,3.189942299,1
18-09-2023 10:00,5.699873488,159.4356011,31977.37014,501.7432181,8.008011415,2.416402098,1
18-09-2023 09:00,7.694264582,184.8363006,22673.03447,439.6330269,8.857705531,5.707192759,1
18-09-2023 08:00,8.581428694,186.6016211,20590.71211,384.3056983,9.999397816,3.388448222,1
18-09-2023 07:00,9.888941401,220.638823,19892.38891,460.8124249,14.92917215,3.75016351,1
18-09-2023 06:00,3.426450368,154.7117245,21839.69596,437.3771806,14.6893506,5.97805394,1
18-09-2023 05:00,8.370440489,231.4425533,15063.81497,422.2938193,15.02708758,3.21063541,1
18-09-2023 04:00,,204.852187,13286.15658,365.6875204,8.589895535,4.26852452,1
18-09-2023 03:00,8.390500572,215.295518,27032.14226,443.4455903,12.841611,4.150359337,1
18-09-2023 02:00,7.58194468,193.2864626,21675.68287,414.8109854,16.10916917,4.833345774,1
18-09-2023 01:00,9.850054687,208.740232,35289.23711,462.4801989,10.10514594,4.521836127,1
18-09-2023 00:00,5.225683807,185.050444,16276.3986,394.6348677,7.817811637,3.695746982,1
17-09-2023 23:00,9.663653196,233.487268,13213.57825,326.777803,10.43961937,4.741944305,1
17-09-2023 22:00,,158.7629592,26210.11601,354.8470533,16.00671093,5.010163393,1
17-09-2023 21:00,7.935607325,207.0168521,19657.84331,358.8490033,21.22812724,3.619650737,1
17-09-2023 20:00,8.92814208,197.6485302,27884.43425,317.5326799,21.49786644,4.111101546,1
17-09-2023 19:00,6.920342899,207.8213631,16689.7996,481.9558771,9.77189594,3.266213475,1
17-09-2023 18:00,10.53809844,200.1398287,13867.2442,340.8088228,17.07312308,3.823092676,1
17-09-2023 17:00,5.729302912,162.8575851,34573.67879,297.6313652,13.99084222,3.556394812,1
17-09-2023 16:00,5.335688809,178.6401187,37993.18275,465.0727958,14.83425698,3.921976381,1
17-09-2023 15:00,,177.1740208,38977.3308,484.1729533,12.30010681,3.261591731,1
17-09-2023 14:00,6.769834881,177.173258,34596.00187,389.5162861,17.26807363,3.655789569,1
17-09-2023 13:00,6.848329601,195.4514824,15908.64209,404.2048592,18.93733758,3.732202018,1
17-09-2023 12:00,,231.1598241,12856.72862,392.5169018,13.21722269,3.30829418,1
17-09-2023 11:00,,205.0887889,27064.41841,409.5018417,18.52179155,4.599572634,1
17-09-2023 10:00,,155.8643817,28224.77418,421.3437362,18.7786961,4.930189986,1
17-09-2023 09:00,8.589202344,233.7279746,7263.056749,258.880209,8.986363424,4.041445671,1
17-09-2023 08:00,8.473649323,182.9971987,36412.48826,414.3080549,14.25535626,3.487816307,1
17-09-2023 07:00,7.591346094,199.2553218,25383.76518,416.4456175,20.11882693,4.515150114,1
17-09-2023 06:00,8.137767883,203.8618673,24172.70331,470.8362645,19.23296141,5.003825786,1
17-09-2023 05:00,5.35256598,150.4952143,27795.73204,422.4225087,16.14451044,4.779187009,1
17-09-2023 04:00,7.998090254,241.0002765,9609.740605,428.8823659,14.99056698,2.626546784,1
17-09-2023 03:00,11.89807803,228.1326732,8296.550611,500.1692103,15.48686237,3.024968487,1
17-09-2023 02:00,7.442536475,180.8590906,18223.02708,564.7934853,14.76833656,2.191138422,1
17-09-2023 01:00,5.140800528,209.3585612,21407.61429,378.8971896,2.2,4.192257449,1
17-09-2023 00:00,,242.4134292,9783.368727,351.9973602,10.40725749,4.626701023,1
16-09-2023 23:00,6.947915534,219.5943849,10337.5417,453.1519381,14.21379885,3.685079273,1
16-09-2023 22:00,9.622105987,182.9097278,30307.21767,573.3304971,17.69971822,3.975571849,1
16-09-2023 21:00,5.361211666,171.315543,24709.72886,490.658747,15.12267225,1.81252894,1
16-09-2023 20:00,4.909518983,186.1907032,13652.60203,460.5667219,12.15945691,3.785506644,1
16-09-2023 19:00,6.376408434,182.1210382,33046.72761,350.2363264,7.59251575,5.404045773,1
16-09-2023 18:00,3.94012546,163.1716531,25911.32168,487.9851851,17.75170539,3.478004808,1
16-09-2023 17:00,6.916825973,210.8604386,29263.55407,392.3635858,12.89221011,4.598622246,1
16-09-2023 16:00,9.146557556,226.0934249,6787.48466,459.5690214,14.11047624,3.210881939,1
16-09-2023 15:00,10.26841472,225.0742181,14694.42062,353.6309129,13.55379641,5.199864588,1
16-09-2023 14:00,8.787667941,232.4626372,7035.133797,415.6248817,12.05141657,3.489945595,1
16-09-2023 13:00,7.36876853,213.1970192,18452.02299,496.270851,10.54509177,3.813881276,1
16-09-2023 12:00,9.352719753,207.4651604,23558.55475,420.5945919,10.98668253,3.398264165,1
16-09-2023 11:00,9.393148442,215.0513646,20592.25894,447.0744599,10.77863263,4.665681059,1
16-09-2023 10:00,7.296572875,197.6469506,22535.08516,353.0629066,6.039669028,4.679168643,1
16-09-2023 09:00,8.900864697,211.3068119,9592.151333,333.7753271,18.26795085,4.51875067,1
16-09-2023 08:00,8.107244313,228.1718587,18364.83142,369.9031987,14.61342264,4.688271256,1
16-09-2023 07:00,7.804368874,216.6738691,14160.68677,468.2125374,15.14754698,4.075556975,1
16-09-2023 06:00,4.666148131,171.2887001,35680.06788,501.9028641,14.21062445,4.556863752,1
16-09-2023 05:00,10.90507641,207.0048366,16099.1519,575.3090369,17.55687962,3.720264379,1
16-09-2023 04:00,4.739548767,162.2468857,27215.90274,437.2175902,15.13047649,2.942348225,1
16-09-2023 03:00,9.869231935,223.7726613,29549.65882,356.1819159,14.20266406,4.736849577,1
16-09-2023 02:00,,182.5822278,19575.47536,383.4909539,19.48294518,4.32920405,1
16-09-2023 01:00,5.827541212,191.0049304,25863.34324,370.3572882,18.36185806,3.179128741,1
16-09-2023 00:00,0.989912213,133.2169416,16922.8539,322.2911912,10.43007634,5.160603788,1
15-09-2023 23:00,,235.2405873,10443.79653,319.8429301,8.286550373,3.900508521,1
15-09-2023 22:00,9.485832873,218.7382355,15357.83337,429.6222122,15.6211387,3.221129819,1
15-09-2023 21:00,6.435722717,214.7246693,9363.853988,508.345207,12.92586966,4.925339107,1
15-09-2023 20:00,6.365497241,205.0565358,7040.737621,371.579634,16.35285801,5.125416576,1
15-09-2023 19:00,,202.4751623,23828.20768,414.6176551,13.79765641,5.266367539,1
15-09-2023 18:00,5.452214926,199.2284675,14446.81239,469.1319513,14.02050742,5.19053381,1
15-09-2023 17:00,,215.9665791,21852.43794,364.7010954,11.38320988,5.076362464,1
15-09-2023 16:00,5.433466239,177.8283023,31421.73163,490.2846741,16.06643903,2.871196031,1
15-09-2023 15:00,7.374775414,217.6986438,12285.89148,358.9832544,16.29371561,3.592264728,1
15-09-2023 14:00,,175.7085533,25954.03176,379.2906459,13.63691003,2.951395753,0
15-09-2023 13:00,5.226941884,177.3196034,28398.5542,328.3874298,18.46309476,2.259550289,0
15-09-2023 12:00,4.594209164,185.6328581,27981.09119,380.7232523,13.98383301,4.917909887,0
15-09-2023 11:00,6.784133024,212.4423382,12827.62101,328.0335757,10.86177527,5.035822844,0
15-09-2023 10:00,6.400256164,172.2990001,15936.24736,435.4056098,11.0756218,4.561493819,0
15-09-2023 09:00,6.839415898,166.8669704,28508.6378,460.7659944,11.37873797,2.854526552,0
15-09-2023 08:00,6.901863449,164.7234862,20442.61501,468.4163498,10.36262263,4.047907292,0
15-09-2023 07:00,,191.5548152,22462.11329,349.954534,17.24730722,5.260301115,0
15-09-2023 06:00,7.888843574,228.4883938,15824.78873,423.6627075,17.63036246,3.630523985,0
15-09-2023 05:00,5.527633483,218.5189231,22095.63716,412.8676105,12.64013548,4.59113705,0
15-09-2023 04:00,6.492403122,234.914512,18607.21319,442.1042076,14.11682361,4.383394692,0
15-09-2023 03:00,6.684699737,193.8409311,34157.18447,498.0639962,8.818756567,4.030659831,0
15-09-2023 02:00,,196.3346728,24108.12755,428.7706104,10.28767317,5.034682957,0
15-09-2023 01:00,6.223677775,238.0842107,22423.49521,474.6653317,14.02776594,3.919575057,0
15-09-2023 00:00,4.758648347,203.5378325,23603.06542,288.9124568,18.06495658,4.405508764,0
14-09-2023 23:00,7.440825031,183.3627126,17259.8523,452.9952928,9.700906283,2.496342612,0
14-09-2023 22:00,8.054885744,200.943484,12642.06595,446.7484416,14.94908037,3.514097775,0
14-09-2023 21:00,7.061830972,215.946322,24991.76602,431.4246894,12.95044416,4.299018587,0
14-09-2023 20:00,,214.7378307,12666.00532,319.4230515,15.43383428,5.00587853,0
14-09-2023 19:00,7.611609817,222.2522695,25063.68301,505.2654826,18.27375696,2.87326121,0
14-09-2023 18:00,4.691438315,200.8894064,32182.26232,516.8516225,12.40443875,2.730792274,0
14-09-2023 17:00,8.064170137,209.8393334,8712.002588,338.8481579,18.72131157,3.246077223,0
14-09-2023 16:00,4.292966858,212.8086454,30434.26912,382.922363,15.77992197,2.804923583,0
14-09-2023 15:00,7.865756954,184.9129171,16147.00195,505.9128645,11.09284167,3.738618343,0
14-09-2023 14:00,9.085637102,238.221968,9001.658753,381.3465821,19.19574006,2.544020276,0
14-09-2023 13:00,6.592442508,242.4804727,9381.239931,440.6011346,14.0272968,3.060827354,0
14-09-2023 12:00,7.032818726,168.8223953,29370.26418,521.7808842,21.11924925,3.633373289,0
14-09-2023 11:00,8.990317234,195.8090284,23728.29401,551.5403898,15.25439184,4.494544339,0
14-09-2023 10:00,8.561218924,205.3668311,16686.31276,347.8409649,18.89313661,2.813888599,0
14-09-2023 09:00,6.739157692,156.4827594,30950.6811,425.2888367,11.65345775,5.214484016,0
14-09-2023 08:00,,209.4268373,20827.98384,567.6041514,17.95484851,4.23825298,0
14-09-2023 07:00,6.492627157,213.0653848,34314.08709,313.254743,11.13531183,3.378778493,0
14-09-2023 06:00,6.753128353,191.9829945,18222.93196,389.7424621,9.689143568,5.102516757,0
14-09-2023 05:00,5.039373609,142.860598,40829.35317,386.8030566,16.82377293,4.957419783,0
14-09-2023 04:00,8.296344056,198.1970512,17468.9998,294.3251422,18.02609815,5.400810789,0
14-09-2023 03:00,5.455599352,152.3867347,37620.24847,343.4175878,14.40165409,4.476348715,0
14-09-2023 02:00,7.918183321,224.1520045,20012.17298,421.8900828,22.18784921,4.764193594,0
14-09-2023 01:00,5.01804587,194.6681671,27317.09944,313.4779593,10.4074788,5.035153707,0
14-09-2023 00:00,6.495435285,252.0109026,32775.63258,330.0450518,9.854011285,3.39047054,0
13-09-2023 23:00,,203.0502439,28184.90053,445.7007612,19.77536713,4.456104061,0
13-09-2023 22:00,8.783167624,218.0328398,16183.58665,389.0216156,16.35452024,4.274136884,0
13-09-2023 21:00,,184.7506979,28499.10733,381.5016036,11.04440513,3.403269587,0
13-09-2023 20:00,8.159666704,215.6482163,17068.29886,459.5411588,14.19254435,2.957194849,0
13-09-2023 19:00,7.685396843,230.3357076,7324.701425,492.8503914,14.2339516,4.179187128,0
13-09-2023 18:00,7.762020745,173.636742,15548.41667,520.6407738,11.14770411,3.256301329,0
13-09-2023 17:00,7.207931097,204.0103465,18493.87218,437.5120421,12.99459554,4.705561884,0
13-09-2023 16:00,6.9870415,169.7271158,19472.62433,425.670964,17.31468113,4.475161103,0
13-09-2023 15:00,4.692196563,221.5477734,24211.63077,406.551667,12.61825178,4.009006062,0
13-09-2023 14:00,,219.7257126,9840.78282,396.8056521,12.42876341,3.183435323,0
13-09-2023 13:00,4.059431468,200.3830795,25770.00672,414.157826,11.08483406,4.330321564,0
13-09-2023 12:00,8.389945659,213.6656848,17674.70615,471.3698805,19.30124821,3.569717312,0
13-09-2023 11:00,10.69553249,220.4510783,10571.77038,414.2560865,14.7748006,4.154845328,0
13-09-2023 10:00,6.791696907,175.8943459,21467.95087,427.2397403,12.55698319,2.817391374,0
13-09-2023 09:00,9.953952112,232.9490019,3773.281147,339.8830287,18.34359021,4.052905069,0
13-09-2023 08:00,,218.9864062,9836.401847,386.3452475,15.54796357,3.837256627,0
13-09-2023 07:00,4.489783796,188.2519391,14906.04792,518.5852526,11.22657799,3.776225631,0
13-09-2023 06:00,8.020869103,175.8736762,21759.36393,428.6609649,4.966861619,3.442121236,0
13-09-2023 05:00,5.090035332,174.2663575,34094.05718,526.3610816,17.10756313,4.83886228,0
13-09-2023 04:00,6.466874709,214.3372704,14848.12949,304.9563717,12.18082601,3.408168792,0
13-09-2023 03:00,6.702496216,208.5537845,29057.22762,361.9477582,10.61458159,4.267952934,0
13-09-2023 02:00,5.766204134,179.5726525,27700.12195,536.2686727,12.82812074,4.47201817,0
13-09-2023 01:00,6.571099217,207.741025,23372.88265,497.9023198,12.87480498,4.555949236,0
13-09-2023 00:00,8.509220049,200.3043481,10587.30493,585.2226284,11.79899055,2.519891581,0
12-09-2023 23:00,5.953981878,186.4570837,32241.07961,416.0909979,14.63892652,4.071916487,0
12-09-2023 22:00,5.403196492,185.6435227,27509.89342,587.3786921,10.02403918,3.871463111,0
12-09-2023 21:00,5.596929951,162.7246723,23930.37455,535.3395605,19.17473871,3.506764606,0
12-09-2023 20:00,10.63290961,198.3780118,12958.74846,522.0278703,16.7221946,3.722454851,0
12-09-2023 19:00,4.916819229,162.4567843,22829.12321,541.7723151,11.58014075,3.836703239,0
12-09-2023 18:00,7.183095932,200.368159,13501.67797,617.5409065,11.17654813,3.806539439,0
12-09-2023 17:00,5.923441415,167.6586022,25951.55404,471.8575107,15.77046418,4.10736363,0
12-09-2023 16:00,7.377036504,175.0082757,15340.95184,579.4618244,11.91573964,4.531658688,0
12-09-2023 15:00,7.833495881,220.9574326,28338.98146,462.1424242,15.33300458,5.580829963,0
12-09-2023 14:00,4.745764371,186.3031371,33153.81298,296.9641017,14.78431358,3.699146259,0
12-09-2023 13:00,9.055825785,196.4758989,20226.28794,342.3594105,12.81363426,5.45691283,0
12-09-2023 12:00,5.492155983,176.2714037,26422.09789,500.9387879,7.609797727,3.294129366,0
12-09-2023 11:00,4.487517479,199.0514027,36860.4689,390.5669453,8.123470112,2.765722248,0
12-09-2023 10:00,7.027185659,185.3207014,30988.97302,326.2690802,9.982010229,5.35304334,0
12-09-2023 09:00,10.20064451,182.0806013,8016.202938,291.6002828,13.46992402,5.174719759,0
12-09-2023 08:00,6.784279329,140.3667086,17569.57982,374.18184,10.63423012,4.045547056,0
12-09-2023 07:00,8.080415244,166.8917001,18136.12886,600.937203,16.30779009,4.070824292,0
12-09-2023 06:00,,191.348259,14017.37207,423.9783892,11.86324832,4.167336457,0
12-09-2023 05:00,7.344975869,182.3069422,5689.804405,360.1844731,20.4839023,3.418763195,0
12-09-2023 04:00,5.923739955,200.5612126,33306.01254,399.9483325,13.79786968,3.884460371,0
12-09-2023 03:00,8.285395275,196.5520678,19096.82237,388.941163,14.15147307,5.438487907,0
12-09-2023 02:00,5.949518764,160.4426313,16898.8083,451.0127884,16.3599511,4.072197622,0
12-09-2023 01:00,,192.2021681,34160.92514,474.7817344,15.90527043,2.998335472,0
12-09-2023 00:00,,215.9971166,35971.02511,558.108549,14.33780438,2.934137001,0
11-09-2023 23:00,5.296578804,220.0808324,39537.08646,393.3886033,10.58333615,3.918469801,0
11-09-2023 22:00,10.28206797,198.5463635,8108.297322,568.0789802,15.66169229,4.572923004,0
11-09-2023 21:00,7.016836113,167.3621871,18014.9957,471.4843946,10.69258799,4.101397991,0
11-09-2023 20:00,6.871607245,197.5170934,19557.99372,379.5077385,18.24071162,4.180389312,0
11-09-2023 19:00,,214.1723298,8985.911807,498.8039169,9.583323113,5.504749397,0
11-09-2023 18:00,8.274069059,195.8033305,18091.20261,369.1983343,16.99633028,2.575423028,0
11-09-2023 17:00,8.238878989,198.2134051,11451.31222,401.0637637,13.24332928,2.784712797,0
11-09-2023 16:00,5.791154373,190.4316792,20288.23557,544.8574806,17.70683826,4.104834817,0
11-09-2023 15:00,6.153368957,237.1398278,22052.03462,485.0984831,17.07526259,4.030337485,0
11-09-2023 14:00,7.303051906,196.9528752,22053.01026,451.605924,14.66556053,4.14486994,0
11-09-2023 13:00,7.5926723,177.0808395,14912.22551,355.2844423,17.16196607,3.341426728,0
11-09-2023 12:00,6.784116115,189.6083467,12736.865,480.308581,20.60640864,4.072186608,0
11-09-2023 11:00,5.606856131,211.5130972,32423.46269,446.3864036,20.92695018,4.070966098,0
11-09-2023 10:00,,223.4431113,36290.74611,373.9201602,16.52049596,3.817778953,0
11-09-2023 09:00,4.922045466,197.2872066,38494.72025,357.4707042,13.12594167,2.291694536,0
11-09-2023 08:00,5.700784947,185.9222471,27365.10636,359.506553,15.0894408,3.978141279,0
11-09-2023 07:00,,215.5784642,25338.61934,429.350268,11.85446068,3.13400015,0
11-09-2023 06:00,10.67805626,168.6957663,7066.376917,327.6586444,16.29668848,4.308256961,0
11-09-2023 05:00,7.602121475,199.3531655,11346.14345,210.319182,17.92578239,3.698874769,0
11-09-2023 04:00,8.846281957,188.4150006,17734.94963,419.3955691,17.11544677,2.925037558,0
11-09-2023 03:00,6.751698586,203.4004519,26325.8177,381.4403882,19.52731893,3.756006672,0
11-09-2023 02:00,,148.1031295,13597.89604,357.7110601,13.27889595,3.619590635,0
11-09-2023 01:00,,202.0798645,12519.09066,399.883388,12.74821674,4.43921524,0
11-09-2023 00:00,5.088213197,159.9626123,39125.2092,400.1553243,20.18959951,2.600618679,0
10-09-2023 23:00,6.954907217,159.7663994,21895.2857,482.5982702,10.66349163,3.169714976,0
10-09-2023 22:00,8.983811794,204.6485152,15158.72175,416.8991601,14.61876666,2.445673388,0
10-09-2023 21:00,9.519659984,204.0809451,17258.18835,395.6985382,17.06138947,3.994556136,0
10-09-2023 20:00,4.700392724,195.3528073,35216.53427,539.4646482,9.852784882,3.481943696,0
10-09-2023 19:00,10.38613293,200.8911924,17982.38726,336.2797071,14.31941121,4.921340625,0
10-09-2023 18:00,5.746529194,183.4717941,35633.26851,354.1744375,12.54887108,3.808372006,0
10-09-2023 17:00,,192.9703798,11125.44354,332.956298,15.16457414,4.699120987,0
10-09-2023 16:00,,248.9546551,25253.07906,482.8469391,14.14225093,3.941073832,0
10-09-2023 15:00,10.8112895,209.10305,11848.22827,393.1864462,15.47487594,4.416183694,0
10-09-2023 14:00,8.966835973,228.6913547,16764.85476,456.4264885,12.59999831,3.654354962,0
10-09-2023 13:00,,212.449974,5699.504942,269.3446352,18.0824904,2.27639196,0
10-09-2023 12:00,6.848805453,204.8127108,20555.55957,389.6382279,12.29875322,3.130044763,0
10-09-2023 11:00,8.861701557,200.6122986,15247.12803,521.7741145,13.78042674,3.579107242,0
10-09-2023 10:00,4.252985001,149.9386547,20497.82222,427.1137557,16.0869495,3.58830042,0
10-09-2023 09:00,6.729829904,229.4077836,23114.03183,521.8355248,13.14044719,4.724321913,0
10-09-2023 08:00,5.924540482,186.6200684,44376.18738,273.4468382,12.75811532,4.224342509,0
10-09-2023 07:00,6.783888468,193.6535806,13677.10644,477.8546873,15.05606409,3.250022229,0
10-09-2023 06:00,7.390896679,219.3359778,25574.09172,553.0576632,17.73037119,4.325131645,0
10-09-2023 05:00,6.470151959,176.7363757,30594.28067,524.9097809,16.61424751,3.125391112,0
10-09-2023 04:00,6.93039147,190.1893878,25780.05908,481.7375593,14.04948264,3.699796036,0
10-09-2023 03:00,9.302441188,236.5807942,5230.63043,367.8975629,12.86399234,3.675985498,0
10-09-2023 02:00,7.421997644,220.3853144,15772.65317,463.2969139,16.98166011,3.603609581,0
10-09-2023 01:00,6.583064856,163.3616035,17977.69394,383.1245035,18.09454383,3.772858553,0
10-09-2023 00:00,6.204429354,211.640958,35439.68784,552.4627918,8.660869468,4.106807505,0
09-09-2023 23:00,9.066628054,203.3841234,22710.45837,496.1614524,18.3676209,4.055421251,0
09-09-2023 22:00,4.713116701,209.3420509,20070.56779,354.1701813,14.02383447,3.923356036,0
09-09-2023 21:00,10.58138599,213.7764386,11298.45009,497.1691281,17.97129472,2.966945651,0
09-09-2023 20:00,7.574261237,227.9846646,8672.527773,433.6795425,11.23891367,3.686758983,0
09-09-2023 19:00,6.138785152,158.422129,20129.97882,373.8436199,13.41781308,4.677289618,0
09-09-2023 18:00,5.276323544,186.3825903,42063.8744,312.0025326,18.96441809,3.883029041,0
09-09-2023 17:00,6.776879088,189.4388127,19663.79131,420.3573924,14.83156005,3.322065007,0
09-09-2023 16:00,7.239415921,211.8728279,13911.82663,494.4169099,15.41647494,4.531825295,0
09-09-2023 15:00,6.552279123,190.547678,15362.45238,353.0636591,14.89621036,3.443385019,0
09-09-2023 14:00,8.408766231,210.7954061,27662.3971,555.580978,12.34483405,2.372791477,0
09-09-2023 13:00,7.986398706,202.0939398,20447.49013,477.6688358,12.25839557,4.814779191,0
09-09-2023 12:00,7.366915284,185.0435967,14151.76008,336.9568673,15.23382587,3.051316563,0
09-09-2023 11:00,6.062738419,224.8411806,25842.58128,385.3916191,13.07474968,4.369454697,0
09-09-2023 10:00,7.8564711,204.7834281,5619.135558,432.0431198,14.94772039,4.534681098,0
09-09-2023 09:00,5.15839641,189.2957887,35086.39696,331.5867258,12.90979781,4.645852435,0
09-09-2023 08:00,,197.5707363,17439.44406,406.0147939,16.69026572,3.458320001,0
09-09-2023 07:00,6.39908051,230.0279326,23037.07683,452.9744803,13.62553323,2.620538023,0
09-09-2023 06:00,7.394255556,207.9630384,29917.82021,392.4966653,13.17342626,4.263192772,0
09-09-2023 05:00,4.443850856,240.1679012,24070.26365,533.968647,11.87758168,5.038118946,0
09-09-2023 04:00,8.247148271,175.9118303,9913.963346,302.200496,11.07051143,3.94196926,0
09-09-2023 03:00,4.902158989,214.6437558,28278.78928,375.0363685,15.5031442,3.499048523,0
09-09-2023 02:00,6.86313625,194.5866593,23610.51756,439.2296156,14.6597409,4.319777195,0
09-09-2023 01:00,6.66953238,190.7511649,16246.17319,383.245825,7.85208554,1.964863097,0
09-09-2023 00:00,7.595669984,207.1154702,13486.14219,452.445746,14.81063041,3.403393177,0
08-09-2023 23:00,8.163076383,183.1618528,20335.67651,475.2964708,18.24809789,3.287243971,0
08-09-2023 22:00,8.87027826,193.3699479,16854.12946,355.470925,19.03221887,4.182740665,0
08-09-2023 21:00,8.769676022,215.3687416,13969.43886,369.0166668,18.91918835,3.776718462,0
08-09-2023 20:00,4.737391257,215.5295107,30684.21164,313.513502,11.07028905,3.853388072,0
08-09-2023 19:00,7.790874862,196.4787124,24061.3496,471.5185364,15.34331564,3.076214341,0
08-09-2023 18:00,,238.4095981,26493.07621,369.2838639,11.75993045,3.241267187,0
08-09-2023 17:00,6.0873061,214.556086,11628.33668,344.0720282,13.23230789,3.666671803,0
08-09-2023 16:00,7.651294226,200.7170513,11699.13355,420.8283622,18.86381748,3.258041647,0
08-09-2023 15:00,4.771490669,200.3740756,48002.0846,310.9278353,18.76832821,3.936972573,0
08-09-2023 14:00,,190.6306362,26913.37349,509.2848688,16.19894784,3.452821864,0
08-09-2023 13:00,5.392057607,198.0171652,19900.40784,419.813956,14.61650918,2.978925445,0
08-09-2023 12:00,5.477283049,165.4360934,29046.08352,488.7745948,17.26518634,6.35743852,0
08-09-2023 11:00,6.364155674,193.5069028,22958.00999,432.1943573,16.27182497,4.764412042,0
08-09-2023 10:00,,226.7656465,39942.9539,538.6218031,13.74474872,4.863377535,0
08-09-2023 09:00,8.347949483,231.2031014,13533.23003,527.380871,18.66390108,4.217861431,0
08-09-2023 08:00,6.615981652,194.980636,20919.05143,383.122057,9.684376378,4.635709127,0
08-09-2023 07:00,8.312379503,203.7445475,8727.247349,543.3929883,15.47040047,2.98809301,0
08-09-2023 06:00,6.836224939,166.7429616,24293.17266,390.8049553,16.00699084,3.666613686,0
08-09-2023 05:00,6.385470898,231.4884577,26756.918,422.0677005,16.56311638,4.681716653,0
08-09-2023 04:00,6.490037175,205.5415172,19397.32389,479.7861954,15.80508483,2.430883294,0
08-09-2023 03:00,,236.3569746,24873.62278,479.0560337,13.52192326,5.284233272,0
08-09-2023 02:00,6.648849186,181.6881221,30733.50384,257.7041794,17.75844368,4.827527398,0
